STATUS,Valence,Arousal,Dominance
will concede health care is a moral issue when the same proponents acknowledge abortion is immoral.,0.545125,0.520125,0.5
"is pleased the American people will now have the time to read the government-run health care bill or have it interpreted for them. Apparently, this is a luxury our representatives (and President) couldn't find the time in their busy schedules to accomplis",0.6704375,0.4460625,0.6100000000000001
"is one lucky guy. First class, first day as a 1L and I'm the first to be called on to state the case. Thankfully, I did alright.",0.6289090909090909,0.41581818181818186,0.5988181818181819
"is thinking, what's not to love about a city that hosts a festival called, ""Pig Out in the Park""",0.743625,0.496625,0.54325
is looking forward to a steak dinner tonight in celebration of four years together as a couple.,0.7503333333333333,0.4418888888888889,0.5557777777777777
"always says, whatever doesn't kill you makes you luckier.",0.43566666666666665,0.5569999999999999,0.566
is thankful; only Justice Scalia's wit could make CIv Pro bearable reading at this hour.,0.724875,0.385,0.6005
is pondering the contradictions in his fidelity to a jealous mistress.,0.5115999999999999,0.6542,0.5628
"reminds those engaging in civil discourse; when you have to resort to accusations of racism, you're probably losing the debate.",0.374125,0.5860000000000001,0.571875
"wonders which is more inappropriate; heckling during a Presidential address to Congress or the President himself calling a private citizen a ""jackass"".",0.5536000000000001,0.5353000000000001,0.6554
It's beginning to look a lot like Washington around here.,0.6615,0.3915,0.5485000000000001
has settled on a parish. Happy days.,0.8124999999999999,0.46950000000000003,0.6287500000000001
is in Santa Clara to see the family. Still missing the Kitty.,0.72775,0.357,0.46799999999999997
was greatly disappointeed with the disgustingly partisan scriptwriting on Law and Order last night.,0.6965999999999999,0.5075999999999999,0.7158
"Mr Hart's 1L advice: when preparing for the socratic method, remember to think in questions.",0.6727142857142857,0.40771428571428575,0.573857142857143
"remembers the good old days when we could pay for everything under the sun by ""bringing the troops home"". It amazes me how inconsistent we can be when the Birkenstock is on the other foot.",0.6083000000000001,0.4051,0.4817
"*PROPNAME* was bad enough, but at least he distorted data and concocted fear-mongering chartsngrafs to support his cockamamie theory. The Norwegian Nobel Committee just lost its credibility--forever.",0.4612222222222222,0.4731111111111111,0.5021111111111112
wonders if serfs living under a nationalized health care scheme lead healthier lifestyles mostly for fear of becoming sick//injured and having to throw themselves at the mercy of its poor services.,0.5906923076923077,0.5201538461538461,0.5308461538461539
doesn't think passing a bill on *PROPNAME*'s casket would legitimize killing health care for the rest of us.,0.5423333333333333,0.43499999999999994,0.5024444444444445
is thinking of a movie title; Dr. Strangehair or: How I Learned to Stop Worrying and Love the Cue Ball Look,0.6624,0.5061,0.5338
is making a four-minute oral argument tomorrow. Should be interesting.,0.6592,0.47520000000000007,0.5156
thinks people in straw houses shouldn't blow hot air...or propose a homeowner's insurance public option for that matter.,0.5780769230769229,0.43084615384615377,0.5743076923076923
reckons it's looking a lot like Washington in California right now.,0.6772499999999999,0.33725,0.53525
"wasn't disuaded post-media blitz. Still thinks taxes are an appropriation of wealth, mandates are backed implicitly with a gun and ""freedom from want"" is a condition better reserved for animals and small children.",0.5708666666666667,0.5294666666666668,0.6000666666666666
"thinks he did alright. Not necessarily kicking asterisks and taking case names, but certainly alright.",0.5847142857142857,0.43171428571428566,0.45985714285714285
You know that feeling you get when you're running a marathon and the endorphins finally kick in...,0.6212857142857143,0.6208571428571429,0.6058571428571428
"We have growth, but at the price of future jobs--all the while paying five times as much for the same car we would've bought later. What else can be done to keep up this facade of recovery? We're already printing more money than ever before. We can't raise taxes without calling it a fee, because dear leader wants to be re-elected. Can we still hit the brakes before this public-private hybrid goes into a ditch?",0.6089259259259259,0.5021111111111112,0.5892962962962963
It's crunch time. See y'all in a month or so.,0.55475,0.36049999999999993,0.43450000000000005
First law school midterm this monday. This one's for a third of the clams.,0.5845714285714286,0.37585714285714283,0.5152857142857142
Happy Thanksgiving,0.9635,0.592,0.7045
"""Life is white, and I am black. Jesus and his lawyer are coming back.""",0.6087142857142858,0.3882857142857143,0.5617142857142857
is celebrating six months months together with my beautiful bride.,0.7688571428571428,0.4621428571428571,0.5481428571428572
Legal research reminds me of combing the ocean floor for treasures. Every once in a while I return to the same spot with the knowledge that what I thought was a rock might have actually been an oyster with a pearl inside.,0.6667857142857143,0.35828571428571426,0.5623571428571429
"Finals begin next monday. Overhead this today in Torts: ""Dude, you're fine. It's not crunch time yet.""",0.54,0.4776666666666667,0.5447777777777778
second season of the Paper Chase is being released this December. Sweeeet.,0.613,0.46116666666666667,0.4816666666666667
Finals.,0.276,0.575,0.508
"just began his first involuntary, five-day furlough. So sad.",0.48240000000000005,0.4648,0.5406000000000001
"Well, that was just about the longest 4 months and shortest 3 hours of my entire life. Same time next year, I hope.",0.682625,0.354875,0.5718749999999999
"is convinced, with everyone and their mother talking about the possibility of raising taxes on the middle class, it's not going to happen. Do you really think one of the most shrewd politicians since *PROPNAME* would all but certify the loss of his re-",0.6092352941176471,0.46029411764705885,0.5791176470588235
"is no Keynesian, but I think if there's one thing ""cash for clunkers"" demonstrates, it's that $787 billion (minus the $237 billion in tax cuts) would've been more stimulative coming from the pockets of American consumers than vested bureaucrats in Washing",0.555,0.4260666666666667,0.5332
is in SF to attend a two-day prep course for school. Still separated from my bride and hating every minute of it.,0.6241428571428571,0.43371428571428566,0.49285714285714277
"An Obama consultant yesterday on taxing high-value, middle class health care plans: ""We're not talking about a new tax on these people. We're saying they currently get an enormous tax break and we're going to slightly scale that back . . ."" This will likely be the talking point for any new, middle-class taxes to come.",0.5857777777777778,0.389037037037037,0.5227777777777778
is going to law school. see y'all in three years.,0.6408333333333335,0.37199999999999994,0.49933333333333324
heard the pres was on the TV tonight,0.622,0.38,0.393
gets to see Philip Glass as a birthday present for the second year in a row. hmm Wot's that phrase the kids use...FTW!,0.6137499999999999,0.3934166666666666,0.41325000000000006
"I thought the Kindle was a stupid idea, but the iPad...wow, this is the future of personal computing, a segue into Minority Report-like ""surface computing"". Way to stay ahead of the curve, Apple.",0.5860000000000001,0.39899999999999997,0.48935714285714293
"along with wife *PROPNAME*, have decided to celebrate filing their first, joint tax return in that good-old-fashioned American way, by purchasing a new TV.",0.6555833333333333,0.5025000000000001,0.617
How nice of the NFL to ask my favorite band to play at the Superbowl for my birthday.,0.7958333333333334,0.6055,0.543
"loves USPS. When you underpay for online postage, they charge you at the counter. When you overpay, they pocket the difference and say ""thank you"". Isn't that just the Federal government in a nutshell?",0.5804545454545456,0.4540909090909091,0.5986363636363636
is strongly considering JAG after law school. Might attend OCS over the summer.,0.6688571428571429,0.49014285714285716,0.6448571428571429
Thanks for the birthday wishes. You guys are awesome.,0.8442000000000001,0.6326,0.624
*PROPNAME* is hilarious.,0.75,0.64,0.537
is 76% of the way to my goal of running three miles in eighteen minutes. Good first attempt.,0.6319,0.40379999999999994,0.49779999999999996
wonders why no one ever followed up on *PROPNAME*'s pledge to eat the CRA.,0.7195999999999999,0.5124000000000001,0.5925999999999999
"Whoa, an A in 11 AP English... well, I'm content now.",0.764,0.296,0.559
"R.I.P., *PROPNAME*. Maybe people will be less cruel to you where you are now.",0.3303333333333333,0.502,0.3353333333333333
JUST MADE Civic Jazz Orchestra!!!,0.6805000000000001,0.38049999999999995,0.54175
"""His cheeks and eyes burned from the cold.""",0.4545,0.47500000000000003,0.42574999999999996
"Holy crap, *PROPNAME* is really, really good.",0.611,0.3746666666666667,0.46366666666666667
I'm out from tomorrow 'til Friday.,0.708,0.394,0.374
RIP *PROPNAME*. The world owes you a great debt for everything you've done for music.,0.5721666666666666,0.574,0.5670000000000001
off to St. Louis. Back on Friday.,0.531,0.382,0.3385
"is about to play at the Detroit International Jazz Festival on the same stage as *PROPNAME*. No pressure, though.",0.6851666666666668,0.5513333333333333,0.5533333333333333
"""We would shout and swim about// The coral that lies beneath the waves.// Oh what joy for every girl and boy// Knowing they're happy and they're safe!// We would be so happy, you and me,// No one there to tell us what to do.// I'd like to be under the sea// In an octopus' garden with you."" - In Memoriam Requiescat, Pater: August 16, 1962 - April 8, 2006.",0.6588947368421053,0.4614210526315789,0.5054210526315789
is an INTJ. Horray for a lack of social skills!,0.6343333333333333,0.47866666666666663,0.5630000000000001
"Steamroll the Irish, Wolverines.",0.47,0.673,0.627
"As always, Geh Blau!",0.0,0.0,0.0
At last! House...,0.587,0.135,0.533
"just visited Wash. U. in St. Louis, and is VERY impressed.",0.7885,0.6065,0.437
"""Did someone just page the King of AWESOME?""",0.778,0.6036666666666667,0.6869999999999999
"C'mon, Michigan!",0.0,0.0,0.0
"is off - again! - looking at colleges, but this time, out east. Brown//Wesleyan//Yale//Rochester impressions when I get back, if you want them.",0.63325,0.4475,0.558125
"B-but... impossible... the Lions can't WIN, can they?",0.5373333333333333,0.6403333333333333,0.6589999999999999
"""Every year is getting shorter, never seem to find the time... Plans that either come to naught or half a page of scribbled lines...""",0.5664166666666667,0.3449166666666667,0.4404999999999999
...Where did fall go?,0.3435,0.549,0.3325
"""Heaven send hell away No one sings like you do anymore.""",0.5680000000000001,0.4856,0.5036
"says ""Sorry Orlando but *PROPNAME* failed the Heat. He was always going to fail you.""",0.3958333333333333,0.48016666666666663,0.31316666666666665
thinks the Orlando Magic should change their name to the Orlando Joke.,0.7112,0.5112,0.5065999999999999
My mother saw the Proposal without me so I've lost my excuse to go see it.,0.5192857142857142,0.5085714285714286,0.4412857142857143
There's nothing less cool than being exhausted from hours of not doing a damn thing at all.,0.46166666666666667,0.4601666666666666,0.37666666666666665
"HEY! Have you heard the news? *PROPNAME* died. NO! Say it isn't so, *PROPNAME* died.",0.3165,0.605,0.4025
I'm trying hard not to meet you when I'm sleeping.,0.59625,0.46475,0.52275
Let's talk about how much fun we had about fucking the world.,0.5995999999999999,0.5772,0.5528000000000001
would you believe I forgot to enter the football lottery?,0.7016,0.5486,0.5364
has a new medicine. It's 100 movie channels on a television.,0.708,0.40920000000000006,0.5368000000000002
I'll jump and kick and bite and scratch and scream until I'm blue in the face.,0.39942857142857147,0.6071428571428571,0.46499999999999997
DYSLEXIA FOR CURE DISCOVERED.,0.719,0.377,0.623
"will be at Monday Night Raw in Orlando tonight. I'll be the one promoting ""Straight *PROPNAME*'s Man Slammin' Max-Out.""",0.578,0.393,0.5675
is getting Saddr & Weirdr.,0.74,0.594,0.667
is filling up boxes and boxes and soon I'll get in one too.,0.6022000000000001,0.33859999999999996,0.4596
*PROPNAME* was pardoned today for having romantic ties with a white woman in 1908. Now... racism is dead.,0.590625,0.43925000000000003,0.4515
is back to thinking about nowhere.,0.612,0.38049999999999995,0.477
"can't lie. He misses Gainesville, everyone in it and can't wait to get back.",0.421,0.46579999999999994,0.3894
Denver tried to keep me.,0.659,0.4235,0.5515000000000001
"Net Worth: $1,000.",0.6565,0.399,0.653
still has a moustahce.,0.0,0.0,0.0
I'm fucking scared of the future.,0.4106666666666667,0.6913333333333335,0.543
It's official. I'm boring.,0.42000000000000004,0.39099999999999996,0.479
is moved in at Loft Oasis and very pleased.,0.72525,0.46399999999999997,0.55925
There is no rest for the whiny.,0.5575,0.35750000000000004,0.3375
is going to go visit the homie locked up in the joint.,0.5353999999999999,0.46040000000000003,0.4997999999999999
"To all my friends out there, I better not have to visit any of you at a jail house. Looking at a good friend through some glass is depressing.",0.6255555555555556,0.4597777777777778,0.5114444444444444
Do I party too much or do I not party enough?,0.948,0.84,0.547
"Chia-like, I shall grow.",0.712,0.5,0.5835
There's nothing to do but eat Ritz crackers and neglect school work.,0.5728,0.4824,0.47119999999999995
"has the only story that is open, baby. He only sells beer and he only sells ice cream.",0.63325,0.45562499999999995,0.484625
Never trust a man without an embarrassing secret.,0.53425,0.55525,0.59525
Shutter Island got pushed back to February. I'm sort of thankful because that's $8 less I have to spend this semester.,0.5630999999999999,0.4327,0.48550000000000004
I have to eat up this week because I'm spending next week with hippies and they serve nothing but vegan food.,0.5834285714285714,0.3525714285714286,0.3948571428571429
Flirt with disease I'm concerned with HIV Keep health and hygiene a secret from you and me See her name and life behind a scene of fiends She wants to be famous overnight but this her eulogy,0.6058666666666668,0.5269333333333334,0.5499333333333333
"Cold Chillin', Cold Chillin'",0.398,0.538,0.348
Why would anyone want to screw over the Undertaker?,0.47800000000000004,0.5525,0.50325
"If we can't do it together, then we'll do it apart.",0.874,0.392,0.658
just remembered how much he likes The Strokes.,0.6856666666666668,0.40499999999999997,0.49
"is *PROPNAME* for the next week. If no one hears from me for awhile, start reading the Denver Post.",0.6074,0.3124,0.4546
made it home somehow.,0.769,0.345,0.5125
Can *PROPNAME* hurry up and prove me right already?,0.5816666666666667,0.5356666666666666,0.5856666666666667
is OLD & UNPROFESSIONAL.,0.22599999999999998,0.3245,0.2425
Read about a horror movie you'll otherwise overlook on my site page. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m10d6-Trick-r-Treat,0.5488333333333334,0.4333333333333334,0.44416666666666665
Please... one more beer... then grow up.,0.6826666666666666,0.5203333333333333,0.5416666666666666
"If you all want a beer brewing club at UF, then wish me and my wolf pack luck tomorrow.",0.6693333333333333,0.5573333333333332,0.5528888888888889
How many licks does it take to get to the center of your universe?,0.675,0.4596,0.523
My prediction for the upcoming NFL season: Fuck *PROPNAME*.,0.5599999999999999,0.60875,0.525
It Might Get Loud' in my latest article. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m10d9-It-Might-Get-Loud,0.5379999999999999,0.4705,0.5832499999999999
It's Easter! Teebow is resurrected.,0.781,0.725,0.817
I bleed articles for your wholesale. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m10d22-New-Movies-Woo,0.465,0.5579999999999999,0.482
This unconformity is conformity.,0.645,0.363,0.579
Read as I get angry in my latest article. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m10d11-STOP-THIS-MAN,0.48819999999999997,0.469,0.5356
wants to thank you in his latest article. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m10d20-Im-So-Proud-of-You,0.617,0.40825,0.48
*PROPNAME* is almost plays almost as bad as *PROPNAME*.,0.4685,0.6950000000000001,0.3655
I'd rather steal your whiskey than your heart in conversation.,0.5525,0.643,0.56775
Read this and get excited for films. http:////www.examiner.com//x-24676-Gainesville-Film-Industry-Examiner~y2009m10d13-Revolution,0.7815,0.5795,0.628
Just like I called it. *PROPNAME* put up zeros across the board today.,0.6462,0.38780000000000003,0.45220000000000005
Read about *PROPNAME* on my site page. He's a real happening dude. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m10d16-Richard-Kidd-Man-of-1000-effects,0.7165,0.38466666666666666,0.5373333333333333
I hope everyone else enjoys their NFL Sunday. I'll be taking the GRE.,0.8436666666666667,0.35000000000000003,0.49366666666666664
Read about where you can see some vampires.http:////www.examiner.com//x-24676-Gainesville-Film-Industry-Examiner~y2009m10d26-ALL-VAMPIRES-ALL-WEEK,0.6875,0.276,0.4615
just cries and cries without ever knowing why.,0.34366666666666673,0.5383333333333333,0.4046666666666667
I went to bed at midnight last night and woke up at 5:30pm. Whoa.,0.5685,0.37,0.43000000000000005
*PROPNAME* is an asshole.,0.133,0.582,0.263
Getting letters of recommendation is a stress.,0.615,0.526,0.4975
Wrote a quick article on *PROPNAME*. Check it out. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m11d2-Roger-Beebe,0.6070000000000001,0.529,0.6109999999999999
didn't know it was the forest spirit that made the plants grow.,0.7680000000000001,0.3693333333333333,0.561
"Read about what's playing at the *PROPNAME* Union, dammit! http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m10d19-Adam",0.802,0.4246666666666667,0.5783333333333333
Is there anyone out there who can write me a good letter of recommendation?,0.7742499999999999,0.35550000000000004,0.5185000000000001
comes with a dipping sauce.,0.5356666666666666,0.45566666666666666,0.4143333333333334
Love everything about going home except the traffic.,0.67175,0.44725000000000004,0.5449999999999999
My foot really hurts. How do I know if it is broken?,0.34475000000000006,0.481,0.38549999999999995
Read my review of Precious. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m11d22-Precious,0.7746666666666666,0.39699999999999996,0.6576666666666666
Check out my review of Pirate Radio. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m11d16-Pirate-Radio,0.47974999999999995,0.5255,0.5387500000000001
"Dear Jets, Your defense ain't shit. *PROPNAME* is a cry baby who got showed up by *PROPNAME*. You can't touch Miami. Stop debating it.",0.5328181818181819,0.596909090909091,0.5504545454545454
saw Old Dogs...the things I do for my parents.,0.5382,0.3798,0.472
Back like a sequel. I take a look at the career of *PROPNAME* in honor of his visit to UF this tuesday. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m11d8-Brett-Ratner-aka-Boring-Guy,0.6922222222222223,0.45311111111111113,0.5063333333333334
We're talking Christmas movies in my latest article. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m12d6-Best-Christmas-Movies,0.6845999999999999,0.4128,0.5204
Bring back the double feature and find out how by reading my latest article. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m10d30-Double-Feature,0.601375,0.360125,0.479625
My readership is down but you can bring it up by reading this personal piece I wrote for you all. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m10d28-Why-We-Go-To-Movies,0.6869999999999999,0.3153333333333333,0.44449999999999995
Let's talk about how much fun we had when we were fucking the world.,0.5995999999999999,0.5772,0.5528000000000001
You all are going to party at my funeral because mourning is for suckers.,0.37039999999999995,0.5273999999999999,0.3476
"The GRE has been passed. Tonight, we eat chicken wings and watch half naked men punch each other.",0.49750000000000005,0.45962500000000006,0.40049999999999997
never realized how boring life is until I lost my cable.,0.5134000000000001,0.4154,0.4412
"didn't get fired, got laid off. didn't get fired, got laid off.",0.62,0.664,0.6563333333333333
made it through 30 minutes of Cannibal Holocaust. I believe in artisitic expression and everything but damn...this is pushing it.,0.438875,0.606625,0.5365
my status update keeps screwing up. But I will be doing comedy at 1982 tonight with other great comics. Stop on by at 9pm.,0.6910000000000001,0.482125,0.561375
has to be at work at 7am. Wait...since when do I have a job?,0.5456666666666666,0.4346666666666667,0.577
What should I write about for my next article? What do you guys want to read about?,0.64,0.39180000000000004,0.554
Everybody has a price.,0.479,0.475,0.535
doesn't get the point of minus grades. They're only there to make my transcript less glamorous.,0.6334285714285715,0.40499999999999997,0.516
is just trying to find a fb status that doesn't bother anybody.,0.561,0.56575,0.5235000000000001
"Just when you think the yankees have enough superstars, they go and get *PROPNAME*.",0.7302500000000001,0.57575,0.65225
loves alcohol and women.,0.7293333333333333,0.5619999999999999,0.5426666666666667
is depressed and beautiful.,0.4495,0.5295,0.392
"Read about my latest theater ventures. Thanks for getting me a holiday bonus, btw. http:////www.examiner.com//x-24676-Gainesville-Film-Industry-Examiner~y2009m12d23-Holidays-at-the-movies",0.762625,0.525375,0.5611250000000001
is dumb.,0.188,0.33,0.151
Whatever happened to *PROPNAME*?,0.677,0.67,0.551
You're going to want to read my latest article because this one is about Death Factory. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m12d29-Nothing-to-do-but-visit-the-Factory,0.479125,0.4395,0.49675
2010,0.0,0.0,0.0
Someday my skill set will be wanted.,0.6796666666666665,0.6083333333333333,0.6869999999999999
Can't wait to sleep forever.,0.4715,0.1285,0.3015
What did I think of the movies 2009 had to offer? Read about it here. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2010m1d6-2009-Superlatives,0.7670000000000001,0.499,0.5740000000000001
"is no longer going to just stand there. This time, I'm going to bust a move.",0.5666666666666668,0.44016666666666665,0.516
Some movies plan piss me off. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2010m1d13-Anger-In-Celluloid,0.5973333333333334,0.5206666666666667,0.49066666666666664
You could die and nobody would care.,0.4176666666666667,0.5156666666666667,0.3953333333333333
"If you didn't fuck my ex-girlfriend, I would still owe you three thousand dollars.",0.5436666666666666,0.4971666666666667,0.46833333333333327
Check out what I've got written for The Book of *PROPNAME*. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2010m1d17-The-Book-of-Eli,0.66925,0.43574999999999997,0.6022500000000001
"Another film review already? Well, it was a three day weekend. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2010m1d18-The-Imaginarium-of-Dr-Parnussus",0.7411999999999999,0.40360000000000007,0.4974
will probably be getting drunk tonight and tomorrow night. Be ready for my text messages.,0.6211428571428571,0.44328571428571434,0.45614285714285724
"Dude, get with the program.",0.7033333333333333,0.4243333333333333,0.665
writes briefly on our expectations of films. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2010m1d20-DANGER-Expectations,0.7600000000000001,0.49833333333333335,0.5343333333333332
If I wasn't such a dork than I don't think I'd have the friends that I do. I love you guys.,0.7093999999999999,0.4452,0.5542
Thanks to everyone who came out to last night's Gator Nights show. It was a blast.,0.5572857142857143,0.5361428571428571,0.5528571428571428
still working on getting paid to say dumb things.,0.5334000000000001,0.4104,0.4619999999999999
Kid Rock was right. We should all just be cowboys.,0.67925,0.4165,0.565
has an interview with the FSU Film School on the 26th. Big things poppin'.,0.6824,0.4988,0.578
Performing stand up comedy thursday night and friday night. That's two chances to see me and be a real friend. Or else it's real pain for my sham friends.,0.6471333333333332,0.45799999999999996,0.5021333333333333
You could die and we'd all really care.,0.38,0.5675,0.3795
My pay check is like your pay check only without all the zeros.,0.5586,0.5266,0.5668
Doing two shows this week. Tuesday night at 9pm at 1982 and Thursday Night at 9pm at the Clarion Inn.,0.5660000000000001,0.363125,0.43862500000000004
THOSE KANGAROOS CAN KILL YOU!,0.384,0.637,0.5185
"Fuck the pro bowl, going to see the Rumble Royal.",0.5425714285714286,0.5232857142857144,0.5177142857142857
I don't want to go outside because I might have a terrible day.,0.49024999999999996,0.55025,0.50875
As we get older every day feels longer and although I know I'll struggle I will do my best to never get tired.,0.622375,0.488,0.5575
"For those who haven't seen it yet, I've got a new stand up video up. Thanks for all the support. http:////www.youtube.com//watch?v=4kUmPOzOU4c",0.7524285714285713,0.45685714285714285,0.5278571428571428
ZOO TRIP!,0.8175,0.5815,0.5589999999999999
<3 scotch tasting,0.69,0.463,0.54
golfing! fore!,0.646,0.422,0.5545
bruno anyone?,0.0,0.0,0.0
<3 boarding at the beach :)!,0.708,0.4655,0.49450000000000005
Kitten Mitten!,0.6735,0.3365,0.33399999999999996
Hot pot!,0.495,0.46299999999999997,0.4335
"""Holy Haruhi, season 2's out?!""",0.802,0.261,0.6045
"A recent online exchange: Other guy: ""I have to imagine it's wholly possible that someone could understand humans so well, yet be completely unable to read, write, or do math.  In today's society, people like that would be shunned.  Veritas If you can't r",0.627578947368421,0.39742105263157895,0.5388947368421052
has been accepted into grad school.  Finally.,0.718,0.46466666666666673,0.6103333333333334
"""The King of Pop is dead, long live the, uh...""",0.5646,0.5359999999999999,0.5592
"3-hour exam tomorrow, then a day and a half (less if I drop into New York Wednesday) to pack EVERYTHING before driving out Thursday to reach Iowa on Friday.  Someone tell me I'm not insane, please.",0.557076923076923,0.4404615384615384,0.4290769230769231
passed his F//M exam.  Huzzah!,0.4945,0.49350000000000005,0.4695
"is in Ottawa.  Illinois, not Canada.",0.0,0.0,0.0
Did the President just make a reference to the Matrix?!,0.6362500000000001,0.43300000000000005,0.68025
is watching the Little League World Series.,0.5631999999999999,0.33420000000000005,0.45360000000000006
has found the U of Iowa anime club.  There goes my GPA.,0.663,0.5016666666666667,0.4423333333333333
"""40 years ago, Armstrong said 'One Small Step for Man'.  When can one of us go back there and shout, 'Honey, I'm home!' or something?""",0.524,0.3734545454545455,0.42490909090909085
is going to go on a 1000 mile trip to Iowa City tomorrow and Friday.  This is going to be a long drive.,0.6355000000000001,0.4744,0.4838
has just finished his first night at reffing.  Much to improve on.,0.63175,0.46325000000000005,0.638
lit his fried chicken on fire and now has more stuff to clean.  Great.,0.6501666666666667,0.48699999999999993,0.4876666666666667
J-E-T-S JETS JETS JETS!,0.612,0.721,0.606
wishes he had an actual bed (or even a mattress).  It'd make dealing with these suspiciously-flu-like symptoms easier.,0.6705000000000001,0.394125,0.489625
"Recidivism (n.) - 1. Committing new offenses after being punished for a crime.  2.  Chronic repetition of criminal or other antisocial behavior. Replace ""criminal"" with ""stupid"", and I think I've found my problem.",0.32541176470588234,0.6179411764705883,0.5132941176470588
Let's go Rangers!,0.4876666666666667,0.453,0.48533333333333334
will have a miracle if he gets an 80 on today's midterm.,0.7225,0.461,0.565
is putting the touches on his Halloween costume.,0.5713333333333334,0.46166666666666667,0.4463333333333333
probably failed another midterm.,0.302,0.4575,0.2895
hopes the geo-pol forum-based game doesn't get him perma-banned from Japan.,0.76725,0.54525,0.61975
"s wireless internet keeps spazzing out every five minutes.  It's really annoying.  Actually, it's more than annoying, but I haven't gotten angry enough to start using foul language.",0.4611666666666667,0.4705833333333333,0.4771666666666667
has learned nothing from 20 years of school.,0.7133333333333334,0.45,0.6256666666666667
"You weren't kidding, *PROPNAME*.",0.76,0.453,0.298
"""And we keep driving into the night.  It's a late goodbye, such a late goodbye.  And we keep driving into the night.  It's a late goodbye-ai-ai-yai."" Staying overnight somewhere east of Toledo.  Wonder how bad I-80 will be tomorrow.",0.5036875,0.43199999999999994,0.4566875
"has finished watching ""Up"".",0.501,0.38749999999999996,0.484
has no more finals.  But it keeps going uphill.,0.474,0.50875,0.51775
has arrived at Iowa and is settling into his new apartment.,0.8264999999999999,0.45225,0.62975
"Whoa, OK, that was more emo than I had intended.  Sorry to get you guys worried.  Full details upcoming.",0.5047777777777778,0.45577777777777784,0.48300000000000004
"is trying to change.  Long overdue, I suppose.",0.4892,0.44980000000000003,0.4624
"Curse you, UCJAS!!  Now I'm hooked on *PROPNAME*!!  *shakes fist*",0.35375,0.689,0.46224999999999994
Woo-hoo!  On to Indy!  Anyone care to place an over//under on how long it'll take for some sportswriter to mention Namath or Super Bowl III?,0.68275,0.434625,0.506875
Last night pretty much sums up my entire UChicago experience.  I don't regret going.  I regret screwing up the decisions made while there.,0.5878181818181818,0.4917272727272726,0.5263636363636365
"Let's go, Jets!  C'mon!",0.5163333333333333,0.5116666666666667,0.4523333333333333
is in Chicago for Uchi-con.  And somehow got stuck watching a game room AGAIN.,0.5776,0.5309999999999999,0.46259999999999996
is back from Chicago.,0.438,0.353,0.336
J-E-T-S! JETS! JETS! JETS!,0.612,0.721,0.606
My hat is off for the Colts.,0.5825,0.385,0.448
"is getting very nervous about her first day of teaching SATs, moving, and school in august....and its all converging.",0.6518888888888889,0.5028888888888888,0.5792222222222221
My car is full of all my wordly possessions....ah the nomadic life.,0.68,0.5210000000000001,0.6596
"No more SAT class! Whoo whoo! But I'll miss the kids, they were a good lot once you got past the fact that they were teenagers....",0.6558181818181817,0.448909090909091,0.4433636363636364
Hangin' with the Sadie-lady.,0.0,0.0,0.0
Listless....better snap out of it soon,0.2815,0.4335,0.2915
Up figurin out school-ool-ool. Be back in NC this weekend.,0.641,0.489,0.4275
Saw District 9. So real. So good. So stressful.,0.5127999999999999,0.5237999999999999,0.5636000000000001
"hates discussion forums. You always end up looking pompous, idiotic or both. There's no winning.",0.421,0.5996250000000001,0.49724999999999997
Survived her first day....,0.7046666666666667,0.531,0.6343333333333333
is sorry she didn't come to raleigh after telling everyone she would. But I went on a hike today and saw pretty nature-type things!,0.5549999999999999,0.3861,0.4337
is sooooo tired of legal practice homework.,0.54275,0.4415,0.5915
WARNING: Spring Guns and Droids,0.4043333333333334,0.6880000000000001,0.6076666666666667
wishes the weekend was longer. Yayyyyy NC! Yay Smancy!,0.7696666666666667,0.5943333333333333,0.5036666666666666
